id,text,sentiment,Expert
247957:1088,There was not enough seating for the number or guests and because the buffet was divided into two sections; it was necessary to go to both lines to obtain a complete meal.,NEGATIVE,3
247957:1088,"The result was if you ate at the buffet, you had to wait for a table and stand in two lines to obtain your meal.",NEGATIVE,3
247957:1088,Not once during our stay were we able to enjoy a hot meal from the buffet.,NEGATIVE,3
247957:1088,"We had to eat at dirty tables, surrounded by dirty dishes to consume lukewarm or cold meals.",NEGATIVE,3
247957:1088,It was very difficult to obtain a reservation to dine at the a la carte restaurants.,NEGATIVE,3
247957:1088,The reservation system allowed only you to reserve for the current day or the day following.,NEGATIVE,3
247957:1088,There was so much demand that all spots available were filled before 9:00am.,NEUTRAL,3
247957:1088,"During our stay, we were able to obtain reservations for only two dinners.",NEUTRAL,3
247957:1088,"For our meal at The Grill restaurant, my husband was served tenderloin of beef that was rancid.",NEGATIVE,3
247957:1088,The staff at the restaurant were unapologetic and made no effort satisfy the problem.,NEGATIVE,3
247957:1088,"We reported this incident immediately to guest services at the hotel, but there was no further response from the hotel.",NEGATIVE,3
247957:1088,"It was at this time we tried to contact the Air Transat Holidays representative for Punta Cana, she did not answer at the number we had been given at any time between 7:30 to10:00 pm.",NEUTRAL,3
247957:1088,We left a detailed message the following morning but received no response that day and the following day was her day off.,NEUTRAL,3
247957:1088,"If we had been able to contact her, we would have requested a change in accommodation.",NEUTRAL,3
247957:1088,"Since we were not able to do so we remained at the Flamenco, where the next morning a note under our door informed us that more renovations were planned which interfered with the operation of the both the Mexican and the Italian restaurant.",NEUTRAL,3
247957:1088,That made all their restaurants under some degree of renovation with no clear plan on how to provide food services to their guests.,NEUTRAL,3
247957:1088,"In addition to the problem with food services at the Flamenco, we had one complete day with no running water in our room and the service at the beach left much to be desired.",NEGATIVE,3
247957:1088,"Often we were not able to obtain beach towels, some days the wait was an hour, on others days the staff had no idea when more towels were coming.",NEGATIVE,3
247957:1088,We had to keep our dirty towels or go without.,NEUTRAL,3
247957:1088,"The brochure advertises that windsurfing, kayaking, and sailing are included.",NEUTRAL,3
247957:1088,"During our stay, despite many requests we were never able to persuade the staff to put a sailboat in the water.",NEUTRAL,3
247957:1088,The constant explanation was that it was either too windy or too wavy.,NEUTRAL,3
247957:1088,The resorts on either side of us must have completely different weather as their sailboats and kayaks were constantly in the water.,NEUTRAL,3
247957:1088,The beach staff at the Flamenco were interested only in selling us the motorized sports that were not included in our package.,NEGATIVE,3
247957:1088,"If we had been informed about the renovations at the Gran Flamenco when we were making our reservation, we would have chosen a different property.",NEGATIVE,3
247957:1088,I spoke directly with Air Transat reservations to assist in choosing a property because this was our first visit to the Dominican.,NEUTRAL,3
247957:1088,The other services we received from Air Transat for this vacation were exceptional; the staff at the Vancouver airport was helpful and polite.,POSITIVE,3
247957:1088,The flight crew on our flights were wonderful.,POSITIVE,3
247957:1088,The transfers worked smoothly and our accommodation in Vancouver was just as advertised.,POSITIVE,3
247957:1088,"However, what should have been the best part of our vacation the time in Punta Cana fell far short of our expectations, because of the inferior food service and inadequate service at the beach.",NEGATIVE,3
247957:1088,"I am sure that our complaint is not the only one they will receive about the problems at the Gran Flamenco, Punta Cana as there were many unsatisfied guests there.",NEUTRAL,3
247957:1088,Neither the staff of the hotel or your representative in Punta Cana showed any interest in resolving any of the problems we encountered; we certainly hope that this is not indicative of your company policy.,NEGATIVE,3
247957:1088,The problems at the hotel resulted in our having a vacation from hell instead of a vacation in paradise.,NEGATIVE,3
247957:1088,The complaints we have expressed in this letter are a brief overview and do not constitute a comprehensive list of the problems we encountered at the hotel.,NEUTRAL,3
247957:1088,"If you wish to hear more details, please contact us and we will be glad to provide them.",NEUTRAL,3
120684:275,Loved it all,POSITIVE,3
120684:275,Stayed here between 13th Oct and 17th Oct.,NEUTRAL,3
120684:275,"After travelling for 16 days across the USA, ie, Anaheim,Las Vegas New York, we were ready for some rest and relaxation and that is what we got.",NEUTRAL,3
120684:275,The room was great with partial ocean views and city views even though wed only paid for city views.,POSITIVE,3
120684:275,"Big enough and confortable for my husband, daughter and me.",POSITIVE,3
120684:275,Right across from the International Market Place and close to any shop or bus stop or anything you wanted.,POSITIVE,3
120684:275,"Dukes was fantastic, we had breakfast there every morning and also dinner once.",POSITIVE,3
120684:275,The staff were excellent- very friendly even during and after the earthquake.,POSITIVE,3
120684:275,"Cant commend the staff highly enough including the General Manager Greg, during this difficult time.",POSITIVE,3
120684:275,"We were all fed free of charge, breakfast, lunch and dinner and everyone had smiles on their faces.",POSITIVE,3
120684:275,"They were even baking cookies and making popcorn at 8.30 pm, when we still had no electricity.",POSITIVE,3
100560:20,Good location - average rooms - Great Exec Lounge,POSITIVE,3
100560:20,We stayed with our daughters at this downtown Hilton property for three night over the holiday weekend.,NEUTRAL,3
100560:20,"We had a nice view of the bay, although some buildings got in the way.",NEUTRAL,3
100560:20,"The front desk staff was very polite and helpful with me, but I did see them treat some older guests with a little disrespect.",NEGATIVE,3
100560:20,Parking was a joke at $26.00 per nite.,NEGATIVE,3
100560:20,"On the positive side - the Executive Lounge, although a little cramped, offered free drinks and appetizers everynight from 5 - 9pm and the Exec Concierge was very helpful.",POSITIVE,3
100560:20,He put together a dinner at Saltys that included a complimentary limo ride to and from the Hilton - a big win for the kids.,POSITIVE,3
100560:20,"I would stay here again on points of for business, but if it was my own money I might look around before booking it.",CONFLICT,1
185401:29,"Its location is perfect, overlooking a beautiful cathedral, the national palace, the ruins of the Aztec pyramids, and one of the largest squares in the world.",POSITIVE,3
185401:29,More historical and cultural sites are within walking distance than we could possibly see in our 5 day stay.,POSITIVE,3
185401:29,"We arrived in the evening and had dinner on the terrace at the hotel restaurant, looking out over the historical center and the twinkling city lights.",NEUTRAL,3
185401:29,A breathtaking view by any standard.,POSITIVE,3
185401:29,"As late June is in the rainy season, the air was quite clean.",NEUTRAL,3
185401:29,"The hotels breakfast buffet is bountiful and delicious, and the prices reasonable.",POSITIVE,3
185401:29,"Our room was small, but very clean and had a nice high ceiling and a safe.",POSITIVE,3
185401:29,"By international standards, the price of the room was very reasonable.",POSITIVE,3
185401:29,"We recommend visiting the excavation of the Aztec pyramids next to the national cathedral, about a five minute walk from the hotel.",NEUTRAL,1
185401:29,"Also, the food at the nearby Cafe de Tacuba is excellent.",POSITIVE,3
185401:29,"For visiting sites in other areas of the city ,we loved visiting Frido Kahlos Blue House in Coyoacan,, the hotel will arrange for taxi service.",POSITIVE,3
185401:29,"The driver can take you from place to place, for a reasonable price.",POSITIVE,1
185401:29,This is much safer and far more convenient than hailing taxis from the street.,NEUTRAL,1
305813:192,Check in on a Thursday evening was rapid we chose this hotel on kowloon side as we were there for business.,POSITIVE,3
305813:192,This hotel was The Business.,NEUTRAL,3
305813:192,Staff Immediate upgrade to larger triple with excellent views.,POSITIVE,3
305813:192,"Reception staff were first class, concierge service was equally as gracious with an ambundance of local knowledge from advice as to where to get a good pint to the best place for toys, complete with a beware the quality reminder.",POSITIVE,3
305813:192,I did require a doctor whilst there as I had forgot to pack some cruical medication that was available on prescription only.,NEUTRAL,3
305813:192,The duty manager spoke to me in person and advised me to go to my room whilst he sorted this out within 5 minutes I was on the phone to the hotels sub contracted doctor who advised me to travel to see him as it would be quicker and cheaper.,POSITIVE,3
305813:192,"From pressing the lift buttons for you to helping you in and out of taxis, to there genuine pleasure in serving you.",POSITIVE,3
305813:192,"This was a refreshing change and something staff at the supposed super resorts in Dubai ,I have Madinat Jumeirah in Mind, should take note of.",POSITIVE,3
305813:192,"Truly truly gob smacking pioneering customer service with little touches everywhere, amazing gracious service.",POSITIVE,3
305813:192,"The room, all mod cons, plasma, dvd, stereo, wireless keyboard for the internet ,chargeable,, quiet and reliable air con, nice window seat built into the ledge, reasonable min bar prices, pillow menu, slippers, gown etc.",POSITIVE,3
305813:192,"The rooms are fresh, crisp, well maintained, bathrooms are spacious enough and the open bathroom is easily rectified by simply drawing the blinds.",POSITIVE,3
305813:192,"Restaurants and bars Very good from bar snacks, to the chinese ,Ming Court I think?,",POSITIVE,3
305813:192,In restaurant the food quality is good.,POSITIVE,3
305813:192,You are safe and there are more than enough shops in the immediate locality for you to have a browse around.,NEUTRAL,3
305813:192,There is a shortage of good local bars however but dont worry.,NEUTRAL,3
305813:192,Its only 60-80 HKD to the Wan Chai bars and central.,NEUTRAL,3
305813:192,Again same price to the Mall at Harbour city which is a good one in my opinion.,NEUTRAL,3
305813:192,You can also use the MTR which is 4 mins from the hotel.,NEUTRAL,1
305813:192,"Clean, fast and efficient a pleasure to use, journey time into central/ causeway bay 10 mins max.",NEUTRAL,3
305813:192,"You can also use the star ferry, pennies, on the Kowloon side which will drop you island side adjacent to harbour city mall which is a good spot to take the classic harbour panoramic photo.",NEUTRAL,1
